 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  24.12.2021    Time:  14: 7:36
 Units: L = cm   , T = hours, M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
   140901  0.1409010E+02  0.10000E-03    2   281802     0     1     T
   140911  0.1409110E+02  0.10000E-03    2   281822     0     1     T
   140921  0.1409210E+02  0.10000E-03    2   281842     0     1     T
   140931  0.1409310E+02  0.10000E-03    2   281862     0     1     T
   140941  0.1409410E+02  0.10000E-03    2   281882     0     1     T
   140951  0.1409510E+02  0.10000E-03    2   281902     0     1     T
   140961  0.1409610E+02  0.10000E-03    2   281922     0     1     T
   140971  0.1409710E+02  0.10000E-03    2   281942     0     1     T
   140981  0.1409810E+02  0.10000E-03    2   281962     0     1     T
   140991  0.1409910E+02  0.10000E-03    2   281982     0     1     T
   141000  0.1410000E+02  0.10000E-03    2   282000     0     1     T
   141001  0.1410010E+02  0.10000E-03    2   282002     0     1     T
   141011  0.1410110E+02  0.10000E-03    2   282022     0     1     T
   141021  0.1410210E+02  0.10000E-03    2   282042     0     1     T
   141031  0.1410310E+02  0.10000E-03    2   282062     0     1     T
   141041  0.1410410E+02  0.10000E-03    2   282082     0     1     T
   141051  0.1410510E+02  0.10000E-03    2   282102     0     1     T
   141061  0.1410610E+02  0.10000E-03    2   282122     0     1     T
   141071  0.1410710E+02  0.10000E-03    2   282142     0     1     T
   141081  0.1410810E+02  0.10000E-03    2   282162     0     1     T
   141091  0.1410910E+02  0.10000E-03    2   282182     0     1     T
   141101  0.1411010E+02  0.10000E-03    2   282202     0     1     T
   141111  0.1411110E+02  0.10000E-03    2   282222     0     1     T
   141121  0.1411210E+02  0.10000E-03    2   282242     0     1     T
   141131  0.1411310E+02  0.10000E-03    2   282262     0     1     T
   141141  0.1411410E+02  0.10000E-03    2   282282     0     1     T
   141151  0.1411510E+02  0.10000E-03    2   282302     0     1     T
   141161  0.1411610E+02  0.10000E-03    2   282322     0     1     T
   141171  0.1411710E+02  0.10000E-03    2   282342     0     1     T
   141181  0.1411810E+02  0.10000E-03    2   282362     0     1     T
   141191  0.1411910E+02  0.10000E-03    2   282382     0     1     T
   141201  0.1412010E+02  0.10000E-03    2   282402     0     1     T
   141211  0.1412110E+02  0.10000E-03    2   282422     0     1     T
   141221  0.1412210E+02  0.10000E-03    2   282442     0     1     T
   141231  0.1412310E+02  0.10000E-03    2   282462     0     1     T
   141241  0.1412410E+02  0.10000E-03    2   282482     0     1     T
   141251  0.1412510E+02  0.10000E-03    2   282502     0     1     T
   141261  0.1412610E+02  0.10000E-03    2   282522     0     1     T
   141271  0.1412710E+02  0.10000E-03    2   282542     0     1     T
   141281  0.1412810E+02  0.10000E-03    2   282562     0     1     T
   141291  0.1412910E+02  0.10000E-03    2   282582     0     1     T
   141301  0.1413010E+02  0.10000E-03    2   282602     0     1     T
   141311  0.1413110E+02  0.10000E-03    2   282622     0     1     T
   141321  0.1413210E+02  0.10000E-03    2   282642     0     1     T
   141331  0.1413310E+02  0.10000E-03    2   282662     0     1     T
   141341  0.1413410E+02  0.10000E-03    2   282682     0     1     T
   141351  0.1413510E+02  0.10000E-03    2   282702     0     1     T
   141361  0.1413610E+02  0.10000E-03    2   282722     0     1     T
   141371  0.1413710E+02  0.10000E-03    2   282742     0     1     T
   141381  0.1413810E+02  0.10000E-03    2   282762     0     1     T
   141391  0.1413910E+02  0.10000E-03    2   282782     0     1     T
   141401  0.1414010E+02  0.10000E-03    2   282802     0     1     T
   141411  0.1414110E+02  0.10000E-03    2   282822     0     1     T
   141421  0.1414210E+02  0.10000E-03    2   282842     0     1     T
   141431  0.1414310E+02  0.10000E-03    2   282862     0     1     T
   141441  0.1414410E+02  0.10000E-03    2   282882     0     1     T
   141451  0.1414510E+02  0.10000E-03    2   282902     0     1     T
   141461  0.1414610E+02  0.10000E-03    2   282922     0     1     T
   141471  0.1414710E+02  0.10000E-03    2   282942     0     1     T
   141481  0.1414810E+02  0.10000E-03    2   282962     0     1     T
   141491  0.1414910E+02  0.10000E-03    2   282982     0     1     T
   141501  0.1415010E+02  0.10000E-03    2   283002     0     1     T
   141511  0.1415110E+02  0.10000E-03    2   283022     0     1     T
   141521  0.1415210E+02  0.10000E-03    2   283042     0     1     T
   141531  0.1415310E+02  0.10000E-03    2   283062     0     1     T
   141541  0.1415410E+02  0.10000E-03    2   283082     0     1     T
   141551  0.1415510E+02  0.10000E-03    2   283102     0     1     T
   141561  0.1415610E+02  0.10000E-03    2   283122     0     1     T
   141571  0.1415710E+02  0.10000E-03    2   283142     0     1     T
   141581  0.1415810E+02  0.10000E-03    2   283162     0     1     T
   141591  0.1415910E+02  0.10000E-03    2   283182     0     1     T
   141601  0.1416010E+02  0.10000E-03    2   283202     0     1     T
   141611  0.1416110E+02  0.10000E-03    2   283222     0     1     T
   141621  0.1416210E+02  0.10000E-03    2   283242     0     1     T
   141631  0.1416310E+02  0.10000E-03    2   283262     0     1     T
   141641  0.1416410E+02  0.10000E-03    2   283282     0     1     T
   141651  0.1416510E+02  0.10000E-03    2   283302     0     1     T
   141661  0.1416610E+02  0.10000E-03    2   283322     0     1     T
   141671  0.1416710E+02  0.10000E-03    2   283342     0     1     T
   141681  0.1416810E+02  0.10000E-03    2   283362     0     1     T
   141691  0.1416910E+02  0.10000E-03    2   283382     0     1     T
   141701  0.1417010E+02  0.10000E-03    2   283402     0     1     T
   141711  0.1417110E+02  0.10000E-03    2   283422     0     1     T
   141721  0.1417210E+02  0.10000E-03    2   283442     0     1     T
   141731  0.1417310E+02  0.10000E-03    2   283462     0     1     T
   141741  0.1417410E+02  0.10000E-03    2   283482     0     1     T
   141751  0.1417510E+02  0.10000E-03    2   283502     0     1     T
   141761  0.1417610E+02  0.10000E-03    2   283522     0     1     T
   141771  0.1417710E+02  0.10000E-03    2   283542     0     1     T
   141781  0.1417810E+02  0.10000E-03    2   283562     0     1     T
   141791  0.1417910E+02  0.10000E-03    2   283582     0     1     T
   141801  0.1418010E+02  0.10000E-03    2   283602     0     1     T
   141811  0.1418110E+02  0.10000E-03    2   283622     0     1     T
   141821  0.1418210E+02  0.10000E-03    2   283642     0     1     T
   141831  0.1418310E+02  0.10000E-03    2   283662     0     1     T
   141841  0.1418410E+02  0.10000E-03    2   283682     0     1     T
   141851  0.1418510E+02  0.10000E-03    2   283702     0     1     T
   141861  0.1418610E+02  0.10000E-03    2   283722     0     1     T
   141871  0.1418710E+02  0.10000E-03    2   283742     0     1     T
   141881  0.1418810E+02  0.10000E-03    2   283762     0     1     T
   141891  0.1418910E+02  0.10000E-03    2   283782     0     1     T
   141901  0.1419010E+02  0.10000E-03    2   283802     0     1     T
   141911  0.1419110E+02  0.10000E-03    2   283822     0     1     T
   141921  0.1419210E+02  0.10000E-03    2   283842     0     1     T
   141931  0.1419310E+02  0.10000E-03    2   283862     0     1     T
   141941  0.1419410E+02  0.10000E-03    2   283882     0     1     T
   141951  0.1419510E+02  0.10000E-03    2   283902     0     1     T
   141961  0.1419610E+02  0.10000E-03    2   283922     0     1     T
   141971  0.1419710E+02  0.10000E-03    2   283942     0     1     T
   141981  0.1419810E+02  0.10000E-03    2   283962     0     1     T
   141991  0.1419910E+02  0.10000E-03    2   283982     0     1     T
   142000  0.1420000E+02  0.10000E-03    2   284000     0     1     T
   142001  0.1420010E+02  0.10000E-03    2   284002     0     1     T
   142011  0.1420110E+02  0.10000E-03    2   284022     0     1     T
   142021  0.1420210E+02  0.10000E-03    2   284042     0     1     T
   142031  0.1420310E+02  0.10000E-03    2   284062     0     1     T
   142041  0.1420410E+02  0.10000E-03    2   284082     0     1     T
   142051  0.1420510E+02  0.10000E-03    2   284102     0     1     T
   142061  0.1420610E+02  0.10000E-03    2   284122     0     1     T
   142071  0.1420710E+02  0.10000E-03    2   284142     0     1     T
   142081  0.1420810E+02  0.10000E-03    2   284162     0     1     T
   142091  0.1420910E+02  0.10000E-03    2   284182     0     1     T
   142101  0.1421010E+02  0.10000E-03    2   284202     0     1     T
   142111  0.1421110E+02  0.10000E-03    2   284222     0     1     T
   142121  0.1421210E+02  0.10000E-03    2   284242     0     1     T
   142131  0.1421310E+02  0.10000E-03    2   284262     0     1     T
   142141  0.1421410E+02  0.10000E-03    2   284282     0     1     T
   142151  0.1421510E+02  0.10000E-03    2   284302     0     1     T
   142161  0.1421610E+02  0.10000E-03    2   284322     0     1     T
   142171  0.1421710E+02  0.10000E-03    2   284342     0     1     T
   142181  0.1421810E+02  0.10000E-03    2   284362     0     1     T
   142191  0.1421910E+02  0.10000E-03    2   284382     0     1     T
   142201  0.1422010E+02  0.10000E-03    2   284402     0     1     T
   142211  0.1422110E+02  0.10000E-03    2   284422     0     1     T
   142221  0.1422210E+02  0.10000E-03    2   284442     0     1     T
   142231  0.1422310E+02  0.10000E-03    2   284462     0     1     T
   142241  0.1422410E+02  0.10000E-03    2   284482     0     1     T
   142251  0.1422510E+02  0.10000E-03    2   284502     0     1     T
   142261  0.1422610E+02  0.10000E-03    2   284522     0     1     T
   142271  0.1422710E+02  0.10000E-03    2   284542     0     1     T
   142281  0.1422810E+02  0.10000E-03    2   284562     0     1     T
   142291  0.1422910E+02  0.10000E-03    2   284582     0     1     T
   142301  0.1423010E+02  0.10000E-03    2   284602     0     1     T
   142311  0.1423110E+02  0.10000E-03    2   284622     0     1     T
   142321  0.1423210E+02  0.10000E-03    2   284642     0     1     T
   142331  0.1423310E+02  0.10000E-03    2   284662     0     1     T
   142341  0.1423410E+02  0.10000E-03    2   284682     0     1     T
   142351  0.1423510E+02  0.10000E-03    2   284702     0     1     T
   142361  0.1423610E+02  0.10000E-03    2   284722     0     1     T
   142371  0.1423710E+02  0.10000E-03    2   284742     0     1     T
   142381  0.1423810E+02  0.10000E-03    2   284762     0     1     T
   142391  0.1423910E+02  0.10000E-03    2   284782     0     1     T
   142401  0.1424010E+02  0.10000E-03    2   284802     0     1     T
   142411  0.1424110E+02  0.10000E-03    2   284822     0     1     T
   142421  0.1424210E+02  0.10000E-03    2   284842     0     1     T
   142431  0.1424310E+02  0.10000E-03    2   284862     0     1     T
   142441  0.1424410E+02  0.10000E-03    2   284882     0     1     T
   142451  0.1424510E+02  0.10000E-03    2   284902     0     1     T
   142461  0.1424610E+02  0.10000E-03    2   284922     0     1     T
   142471  0.1424710E+02  0.10000E-03    2   284942     0     1     T
   142481  0.1424810E+02  0.10000E-03    2   284962     0     1     T
   142491  0.1424910E+02  0.10000E-03    2   284982     0     1     T
   142501  0.1425010E+02  0.10000E-03    2   285002     0     1     T
   142511  0.1425110E+02  0.10000E-03    2   285022     0     1     T
   142521  0.1425210E+02  0.10000E-03    2   285042     0     1     T
   142531  0.1425310E+02  0.10000E-03    2   285062     0     1     T
   142541  0.1425410E+02  0.10000E-03    2   285082     0     1     T
   142551  0.1425510E+02  0.10000E-03    2   285102     0     1     T
   142561  0.1425610E+02  0.10000E-03    2   285122     0     1     T
   142571  0.1425710E+02  0.10000E-03    2   285142     0     1     T
   142581  0.1425810E+02  0.10000E-03    2   285162     0     1     T
   142591  0.1425910E+02  0.10000E-03    2   285182     0     1     T
   142601  0.1426010E+02  0.10000E-03    2   285202     0     1     T
   142611  0.1426110E+02  0.10000E-03    2   285222     0     1     T
   142621  0.1426210E+02  0.10000E-03    2   285242     0     1     T
   142631  0.1426310E+02  0.10000E-03    2   285262     0     1     T
   142641  0.1426410E+02  0.10000E-03    2   285282     0     1     T
   142651  0.1426510E+02  0.10000E-03    2   285302     0     1     T
   142661  0.1426610E+02  0.10000E-03    2   285322     0     1     T
   142671  0.1426710E+02  0.10000E-03    2   285342     0     1     T
   142681  0.1426810E+02  0.10000E-03    2   285362     0     1     T
   142691  0.1426910E+02  0.10000E-03    2   285382     0     1     T
   142701  0.1427010E+02  0.10000E-03    2   285402     0     1     T
   142711  0.1427110E+02  0.10000E-03    2   285422     0     1     T
   142721  0.1427210E+02  0.10000E-03    2   285442     0     1     T
   142731  0.1427310E+02  0.10000E-03    2   285462     0     1     T
   142741  0.1427410E+02  0.10000E-03    2   285482     0     1     T
   142751  0.1427510E+02  0.10000E-03    2   285502     0     1     T
   142761  0.1427610E+02  0.10000E-03    2   285522     0     1     T
   142771  0.1427710E+02  0.10000E-03    2   285542     0     1     T
   142781  0.1427810E+02  0.10000E-03    2   285562     0     1     T
   142791  0.1427910E+02  0.10000E-03    2   285582     0     1     T
   142801  0.1428010E+02  0.10000E-03    2   285602     0     1     T
   142811  0.1428110E+02  0.10000E-03    2   285622     0     1     T
   142821  0.1428210E+02  0.10000E-03    2   285642     0     1     T
   142831  0.1428310E+02  0.10000E-03    2   285662     0     1     T
   142841  0.1428410E+02  0.10000E-03    2   285682     0     1     T
   142851  0.1428510E+02  0.10000E-03    2   285702     0     1     T
   142861  0.1428610E+02  0.10000E-03    2   285722     0     1     T
   142871  0.1428710E+02  0.10000E-03    2   285742     0     1     T
   142881  0.1428810E+02  0.10000E-03    2   285762     0     1     T
   142891  0.1428910E+02  0.10000E-03    2   285782     0     1     T
   142901  0.1429010E+02  0.10000E-03    2   285802     0     1     T
   142911  0.1429110E+02  0.10000E-03    2   285822     0     1     T
   142921  0.1429210E+02  0.10000E-03    2   285842     0     1     T
   142931  0.1429310E+02  0.10000E-03    2   285862     0     1     T
   142941  0.1429410E+02  0.10000E-03    2   285882     0     1     T
   142951  0.1429510E+02  0.10000E-03    2   285902     0     1     T
   142961  0.1429610E+02  0.10000E-03    2   285922     0     1     T
   142971  0.1429710E+02  0.10000E-03    2   285942     0     1     T
   142981  0.1429810E+02  0.10000E-03    2   285962     0     1     T
   142991  0.1429910E+02  0.10000E-03    2   285982     0     1     T
   143000  0.1430000E+02  0.10000E-03    2   286000     0     1     T
   143001  0.1430010E+02  0.10000E-03    2   286002     0     1     T
   143011  0.1430110E+02  0.10000E-03    2   286022     0     1     T
   143021  0.1430210E+02  0.10000E-03    2   286042     0     1     T
   143031  0.1430310E+02  0.10000E-03    2   286062     0     1     T
   143041  0.1430410E+02  0.10000E-03    2   286082     0     1     T
   143051  0.1430510E+02  0.10000E-03    2   286102     0     1     T
   143061  0.1430610E+02  0.10000E-03    2   286122     0     1     T
   143071  0.1430710E+02  0.10000E-03    2   286142     0     1     T
   143081  0.1430810E+02  0.10000E-03    2   286162     0     1     T
   143091  0.1430910E+02  0.10000E-03    2   286182     0     1     T
   143101  0.1431010E+02  0.10000E-03    2   286202     0     1     T
   143111  0.1431110E+02  0.10000E-03    2   286222     0     1     T
   143121  0.1431210E+02  0.10000E-03    2   286242     0     1     T
   143131  0.1431310E+02  0.10000E-03    2   286262     0     1     T
   143141  0.1431410E+02  0.10000E-03    2   286282     0     1     T
   143151  0.1431510E+02  0.10000E-03    2   286302     0     1     T
   143161  0.1431610E+02  0.10000E-03    2   286322     0     1     T
   143171  0.1431710E+02  0.10000E-03    2   286342     0     1     T
   143181  0.1431810E+02  0.10000E-03    2   286362     0     1     T
   143191  0.1431910E+02  0.10000E-03    2   286382     0     1     T
   143201  0.1432010E+02  0.10000E-03    2   286402     0     1     T
   143211  0.1432110E+02  0.10000E-03    2   286422     0     1     T
   143221  0.1432210E+02  0.10000E-03    2   286442     0     1     T
   143231  0.1432310E+02  0.10000E-03    2   286462     0     1     T
   143241  0.1432410E+02  0.10000E-03    2   286482     0     1     T
   143251  0.1432510E+02  0.10000E-03    2   286502     0     1     T
   143261  0.1432610E+02  0.10000E-03    2   286522     0     1     T
   143271  0.1432710E+02  0.10000E-03    2   286542     0     1     T
   143281  0.1432810E+02  0.10000E-03    2   286562     0     1     T
   143291  0.1432910E+02  0.10000E-03    2   286582     0     1     T
   143301  0.1433010E+02  0.10000E-03    2   286602     0     1     T
   143311  0.1433110E+02  0.10000E-03    2   286622     0     1     T
   143321  0.1433210E+02  0.10000E-03    2   286642     0     1     T
   143331  0.1433310E+02  0.10000E-03    2   286662     0     1     T
   143341  0.1433410E+02  0.10000E-03    2   286682     0     1     T
   143351  0.1433510E+02  0.10000E-03    2   286702     0     1     T
   143361  0.1433610E+02  0.10000E-03    2   286722     0     1     T
   143371  0.1433710E+02  0.10000E-03    2   286742     0     1     T
   143381  0.1433810E+02  0.10000E-03    2   286762     0     1     T
   143391  0.1433910E+02  0.10000E-03    2   286782     0     1     T
   143401  0.1434010E+02  0.10000E-03    2   286802     0     1     T
   143411  0.1434110E+02  0.10000E-03    2   286822     0     1     T
   143421  0.1434210E+02  0.10000E-03    2   286842     0     1     T
   143431  0.1434310E+02  0.10000E-03    2   286862     0     1     T
   143441  0.1434410E+02  0.10000E-03    2   286882     0     1     T
   143451  0.1434510E+02  0.10000E-03    2   286902     0     1     T
   143461  0.1434610E+02  0.10000E-03    2   286922     0     1     T
   143471  0.1434710E+02  0.10000E-03    2   286942     0     1     T
   143481  0.1434810E+02  0.10000E-03    2   286962     0     1     T
   143491  0.1434910E+02  0.10000E-03    2   286982     0     1     T
   143501  0.1435010E+02  0.10000E-03    2   287002     0     1     T
   143511  0.1435110E+02  0.10000E-03    2   287022     0     1     T
   143521  0.1435210E+02  0.10000E-03    2   287042     0     1     T
   143531  0.1435310E+02  0.10000E-03    2   287062     0     1     T
   143541  0.1435410E+02  0.10000E-03    2   287082     0     1     T
   143551  0.1435510E+02  0.10000E-03    2   287102     0     1     T
   143561  0.1435610E+02  0.10000E-03    2   287122     0     1     T
   143571  0.1435710E+02  0.10000E-03    2   287142     0     1     T
   143581  0.1435810E+02  0.10000E-03    2   287162     0     1     T
   143591  0.1435910E+02  0.10000E-03    2   287182     0     1     T
   143601  0.1436010E+02  0.10000E-03    2   287202     0     1     T
   143611  0.1436110E+02  0.10000E-03    2   287222     0     1     T
   143621  0.1436210E+02  0.10000E-03    2   287242     0     1     T
   143631  0.1436310E+02  0.10000E-03    2   287262     0     1     T
   143641  0.1436410E+02  0.10000E-03    2   287282     0     1     T
   143651  0.1436510E+02  0.10000E-03    2   287302     0     1     T
   143661  0.1436610E+02  0.10000E-03    2   287322     0     1     T
   143671  0.1436710E+02  0.10000E-03    2   287342     0     1     T
   143681  0.1436810E+02  0.10000E-03    2   287362     0     1     T
   143691  0.1436910E+02  0.10000E-03    2   287382     0     1     T
   143701  0.1437010E+02  0.10000E-03    2   287402     0     1     T
   143711  0.1437110E+02  0.10000E-03    2   287422     0     1     T
   143721  0.1437210E+02  0.10000E-03    2   287442     0     1     T
   143731  0.1437310E+02  0.10000E-03    2   287462     0     1     T
   143741  0.1437410E+02  0.10000E-03    2   287482     0     1     T
   143751  0.1437510E+02  0.10000E-03    2   287502     0     1     T
   143761  0.1437610E+02  0.10000E-03    2   287522     0     1     T
   143771  0.1437710E+02  0.10000E-03    2   287542     0     1     T
   143781  0.1437810E+02  0.10000E-03    2   287562     0     1     T
   143791  0.1437910E+02  0.10000E-03    2   287582     0     1     T
   143801  0.1438010E+02  0.10000E-03    2   287602     0     1     T
   143811  0.1438110E+02  0.10000E-03    2   287622     0     1     T
   143821  0.1438210E+02  0.10000E-03    2   287642     0     1     T
   143831  0.1438310E+02  0.10000E-03    2   287662     0     1     T
   143841  0.1438410E+02  0.10000E-03    2   287682     0     1     T
   143851  0.1438510E+02  0.10000E-03    2   287702     0     1     T
   143861  0.1438610E+02  0.10000E-03    2   287722     0     1     T
   143871  0.1438710E+02  0.10000E-03    2   287742     0     1     T
   143881  0.1438810E+02  0.10000E-03    2   287762     0     1     T
   143891  0.1438910E+02  0.10000E-03    2   287782     0     1     T
   143901  0.1439010E+02  0.10000E-03    2   287802     0     1     T
   143911  0.1439110E+02  0.10000E-03    2   287822     0     1     T
   143921  0.1439210E+02  0.10000E-03    2   287842     0     1     T
   143931  0.1439310E+02  0.10000E-03    2   287862     0     1     T
   143941  0.1439410E+02  0.10000E-03    2   287882     0     1     T
   143951  0.1439510E+02  0.10000E-03    2   287902     0     1     T
   143961  0.1439610E+02  0.10000E-03    2   287922     0     1     T
   143971  0.1439710E+02  0.10000E-03    2   287942     0     1     T
   143981  0.1439810E+02  0.10000E-03    2   287962     0     1     T
   143991  0.1439910E+02  0.10000E-03    2   287982     0     1     T
   144000  0.1440000E+02  0.10000E-03    2   288000     0     1     T
   144001  0.1440010E+02  0.10000E-03    2   288002     0     1     T
   144011  0.1440110E+02  0.10000E-03    2   288022     0     1     T
   144021  0.1440210E+02  0.10000E-03    2   288042     0     1     T
   144031  0.1440310E+02  0.10000E-03    2   288062     0     1     T
   144041  0.1440410E+02  0.10000E-03    2   288082     0     1     T
   144051  0.1440510E+02  0.10000E-03    2   288102     0     1     T
   144061  0.1440610E+02  0.10000E-03    2   288122     0     1     T
   144071  0.1440710E+02  0.10000E-03    2   288142     0     1     T
   144081  0.1440810E+02  0.10000E-03    2   288162     0     1     T
   144091  0.1440910E+02  0.10000E-03    2   288182     0     1     T
   144101  0.1441010E+02  0.10000E-03    2   288202     0     1     T
   144111  0.1441110E+02  0.10000E-03    2   288222     0     1     T
   144121  0.1441210E+02  0.10000E-03    2   288242     0     1     T
   144131  0.1441310E+02  0.10000E-03    2   288262     0     1     T
   144141  0.1441410E+02  0.10000E-03    2   288282     0     1     T
   144151  0.1441510E+02  0.10000E-03    2   288302     0     1     T
   144161  0.1441610E+02  0.10000E-03    2   288322     0     1     T
   144171  0.1441710E+02  0.10000E-03    2   288342     0     1     T
   144181  0.1441810E+02  0.10000E-03    2   288362     0     1     T
   144191  0.1441910E+02  0.10000E-03    2   288382     0     1     T
   144201  0.1442010E+02  0.10000E-03    2   288402     0     1     T
   144211  0.1442110E+02  0.10000E-03    2   288422     0     1     T
   144221  0.1442210E+02  0.10000E-03    2   288442     0     1     T
   144231  0.1442310E+02  0.10000E-03    2   288462     0     1     T
   144241  0.1442410E+02  0.10000E-03    2   288482     0     1     T
   144251  0.1442510E+02  0.10000E-03    2   288502     0     1     T
   144261  0.1442610E+02  0.10000E-03    2   288522     0     1     T
   144271  0.1442710E+02  0.10000E-03    2   288542     0     1     T
   144281  0.1442810E+02  0.10000E-03    2   288562     0     1     T
   144291  0.1442910E+02  0.10000E-03    2   288582     0     1     T
   144301  0.1443010E+02  0.10000E-03    2   288602     0     1     T
   144311  0.1443110E+02  0.10000E-03    2   288622     0     1     T
   144321  0.1443210E+02  0.10000E-03    2   288642     0     1     T
   144331  0.1443310E+02  0.10000E-03    2   288662     0     1     T
   144341  0.1443410E+02  0.10000E-03    2   288682     0     1     T
   144351  0.1443510E+02  0.10000E-03    2   288702     0     1     T
   144361  0.1443610E+02  0.10000E-03    2   288722     0     1     T
   144371  0.1443710E+02  0.10000E-03    2   288742     0     1     T
   144381  0.1443810E+02  0.10000E-03    2   288762     0     1     T
   144391  0.1443910E+02  0.10000E-03    2   288782     0     1     T
   144401  0.1444010E+02  0.10000E-03    2   288802     0     1     T
   144411  0.1444110E+02  0.10000E-03    2   288822     0     1     T
   144421  0.1444210E+02  0.10000E-03    2   288842     0     1     T
   144431  0.1444310E+02  0.10000E-03    2   288862     0     1     T
   144441  0.1444410E+02  0.10000E-03    2   288882     0     1     T
   144451  0.1444510E+02  0.10000E-03    2   288902     0     1     T
   144461  0.1444610E+02  0.10000E-03    2   288922     0     1     T
   144471  0.1444710E+02  0.10000E-03    2   288942     0     1     T
   144481  0.1444810E+02  0.10000E-03    2   288962     0     1     T
   144491  0.1444910E+02  0.10000E-03    2   288982     0     1     T
   144501  0.1445010E+02  0.10000E-03    2   289002     0     1     T
   144511  0.1445110E+02  0.10000E-03    2   289022     0     1     T
   144521  0.1445210E+02  0.10000E-03    2   289042     0     1     T
   144531  0.1445310E+02  0.10000E-03    2   289062     0     1     T
   144541  0.1445410E+02  0.10000E-03    2   289082     0     1     T
   144551  0.1445510E+02  0.10000E-03    2   289102     0     1     T
   144561  0.1445610E+02  0.10000E-03    2   289122     0     1     T
   144571  0.1445710E+02  0.10000E-03    2   289142     0     1     T
   144581  0.1445810E+02  0.10000E-03    2   289162     0     1     T
   144591  0.1445910E+02  0.10000E-03    2   289182     0     1     T
   144601  0.1446010E+02  0.10000E-03    2   289202     0     1     T
   144611  0.1446110E+02  0.10000E-03    2   289222     0     1     T
   144621  0.1446210E+02  0.10000E-03    2   289242     0     1     T
   144631  0.1446310E+02  0.10000E-03    2   289262     0     1     T
   144641  0.1446410E+02  0.10000E-03    2   289282     0     1     T
   144651  0.1446510E+02  0.10000E-03    2   289302     0     1     T
   144661  0.1446610E+02  0.10000E-03    2   289322     0     1     T
   144671  0.1446710E+02  0.10000E-03    2   289342     0     1     T
   144681  0.1446810E+02  0.10000E-03    2   289362     0     1     T
   144691  0.1446910E+02  0.10000E-03    2   289382     0     1     T
   144701  0.1447010E+02  0.10000E-03    2   289402     0     1     T
   144711  0.1447110E+02  0.10000E-03    2   289422     0     1     T
   144721  0.1447210E+02  0.10000E-03    2   289442     0     1     T
   144731  0.1447310E+02  0.10000E-03    2   289462     0     1     T
   144741  0.1447410E+02  0.10000E-03    2   289482     0     1     T
   144751  0.1447510E+02  0.10000E-03    2   289502     0     1     T
   144761  0.1447610E+02  0.10000E-03    2   289522     0     1     T
   144771  0.1447710E+02  0.10000E-03    2   289542     0     1     T
   144781  0.1447810E+02  0.10000E-03    2   289562     0     1     T
   144791  0.1447910E+02  0.10000E-03    2   289582     0     1     T
   144801  0.1448010E+02  0.10000E-03    2   289602     0     1     T
   144811  0.1448110E+02  0.10000E-03    2   289622     0     1     T
   144821  0.1448210E+02  0.10000E-03    2   289642     0     1     T
   144831  0.1448310E+02  0.10000E-03    2   289662     0     1     T
   144841  0.1448410E+02  0.10000E-03    2   289682     0     1     T
   144851  0.1448510E+02  0.10000E-03    2   289702     0     1     T
   144861  0.1448610E+02  0.10000E-03    2   289722     0     1     T
   144871  0.1448710E+02  0.10000E-03    2   289742     0     1     T
   144881  0.1448810E+02  0.10000E-03    2   289762     0     1     T
   144891  0.1448910E+02  0.10000E-03    2   289782     0     1     T
   144901  0.1449010E+02  0.10000E-03    2   289802     0     1     T
   144911  0.1449110E+02  0.10000E-03    2   289822     0     1     T
   144921  0.1449210E+02  0.10000E-03    2   289842     0     1     T
   144931  0.1449310E+02  0.10000E-03    2   289862     0     1     T
   144941  0.1449410E+02  0.10000E-03    2   289882     0     1     T
   144951  0.1449510E+02  0.10000E-03    2   289902     0     1     T
   144961  0.1449610E+02  0.10000E-03    2   289922     0     1     T
   144971  0.1449710E+02  0.10000E-03    2   289942     0     1     T
   144981  0.1449810E+02  0.10000E-03    2   289962     0     1     T
   144991  0.1449910E+02  0.10000E-03    2   289982     0     1     T
   145000  0.1450000E+02  0.10000E-03    2   290000     0     1     T
   145001  0.1450010E+02  0.10000E-03    2   290002     0     1     T
   145011  0.1450110E+02  0.10000E-03    2   290022     0     1     T
   145021  0.1450210E+02  0.10000E-03    2   290042     0     1     T
   145031  0.1450310E+02  0.10000E-03    2   290062     0     1     T
   145041  0.1450410E+02  0.10000E-03    2   290082     0     1     T
   145051  0.1450510E+02  0.10000E-03    2   290102     0     1     T
   145061  0.1450610E+02  0.10000E-03    2   290122     0     1     T
   145071  0.1450710E+02  0.10000E-03    2   290142     0     1     T
   145081  0.1450810E+02  0.10000E-03    2   290162     0     1     T
   145091  0.1450910E+02  0.10000E-03    2   290182     0     1     T
   145101  0.1451010E+02  0.10000E-03    2   290202     0     1     T
   145111  0.1451110E+02  0.10000E-03    2   290222     0     1     T
   145121  0.1451210E+02  0.10000E-03    2   290242     0     1     T
   145131  0.1451310E+02  0.10000E-03    2   290262     0     1     T
   145141  0.1451410E+02  0.10000E-03    2   290282     0     1     T
   145151  0.1451510E+02  0.10000E-03    2   290302     0     1     T
   145161  0.1451610E+02  0.10000E-03    2   290322     0     1     T
   145171  0.1451710E+02  0.10000E-03    2   290342     0     1     T
