,ID,random_seed,number_layers,number_units,LAA,number_res,number_ub,weight_values_ic,weight_values_ub,weight_values_lb,ALR,iterations,batch_size,RAR,new_residual_points,time_Adam,time_BFGS,theta_L2_relative_error,theta_abs_relative_error,theta_max_error,psi_L2_relative_error,psi_abs_relative_error,psi_max_error,loss_ub,loss_lb,loss_ic,loss_res
379,30,9,5,50,True,10000,1000,10,100,10,False,100000,128,False,10,1816.0888209229997,2.5220351999996637,0.00260869786065151,0.0017898000854539408,0.010159357839942817,0.013403905081523802,0.010209847381092882,0.14216058534757092,2.3624962e-09,5.232285e-09,5.740630699999999e-08,1.6127516e-06
380,31,0,5,50,True,10000,1000,10,100,30,False,100000,128,False,10,1838.617154702999,3.0082397900005162,0.0011046056691586723,0.0008739986772787254,0.0040384764786033645,0.005340923334543824,0.004335740078178215,0.1263856261788483,2.3865365e-09,3.4982863e-09,3.1443804e-07,2.9062119e-06
381,32,1,5,50,True,10000,1000,10,100,30,False,100000,128,False,10,1875.4452326289993,2.4856357509997906,0.0024523729082346827,0.0016404229120862387,0.0079346155582658,0.01224427039047402,0.009617089238277653,0.10093719678743884,5.398773e-09,2.378004e-09,1.5977825e-07,3.4594011e-06
382,33,2,5,50,True,10000,1000,10,100,30,False,100000,128,False,10,1888.6023153880014,2.413156901000548,0.002607081890747339,0.0016404769179807883,0.009796488412936316,0.011936641226208886,0.009524766439232835,0.10468582790838177,3.3492329999999997e-09,5.189057e-09,2.699185e-07,2.6698826000000005e-06
383,34,3,5,50,True,10000,1000,10,100,30,False,100000,128,False,10,1902.0601891240021,3.0162416419989313,0.0011298487316232465,0.0008974305257265836,0.002973380812724219,0.0034217008143291195,0.0038981207646636056,0.05353420672999576,2.0492736e-09,6.571528e-10,6.39652e-08,1.7435096000000002e-06
384,35,4,5,50,True,10000,1000,10,100,30,False,100000,128,False,10,1923.574351411,2.3525368659975356,0.0015946282689774398,0.0011617745119535173,0.007643374928553687,0.0068667709267223745,0.006168296448101859,0.07206950806466983,4.937618e-09,1.3132605e-09,1.469722e-07,2.4975009e-06
385,36,5,5,50,True,10000,1000,10,100,30,False,100000,128,False,10,1935.0413179949974,3.4674666650025756,0.003733885719039633,0.0022134732537243984,0.017571938857580516,0.019480629642759886,0.013924442495242993,0.1752123277980333,2.3114708e-09,1.236459e-09,4.626201e-07,2.2082712999999998e-06
386,37,6,5,50,True,10000,1000,10,100,30,False,100000,128,False,10,1994.8699500330004,3.0579320520009787,0.008963576504750548,0.004601653961057313,0.04499107383206019,0.04901482416288103,0.03123019008676377,0.4857596720262074,3.0050067e-09,1.1080896e-09,7.201694499999999e-07,2.8472930000000003e-06
387,38,7,5,50,True,10000,1000,10,100,30,False,100000,128,False,10,2042.719404184998,3.1382287529995665,0.0007510357622653523,0.0005834300973360001,0.002171962686203538,0.0037472127324723373,0.00311555596965069,0.05470961032496646,2.2802318e-09,5.909028e-10,6.130021000000001e-08,2.1621233e-06
388,39,8,5,50,True,10000,1000,10,100,30,False,100000,128,False,10,2030.9262382029992,2.544548987996677,0.0020417282979534874,0.0015205295145632601,0.005983605438590889,0.009542973290427128,0.008139033487687014,0.08022825998441174,1.8287887e-09,9.434178e-10,1.2578299000000003e-07,3.3050170000000004e-06
389,40,9,5,50,True,10000,1000,10,100,30,False,100000,128,False,10,2048.9233315400015,2.685722636000719,0.001256546743335334,0.0009398158653748611,0.00527948838643616,0.0046728461117512944,0.004604599723803025,0.06299863480417178,2.8184641e-09,1.3712612e-09,1.0742433e-07,2.2483682e-06
390,41,0,5,50,True,10000,1000,10,100,100,False,100000,128,False,10,2063.6324607339993,3.214815297000314,0.0011649046619581313,0.0007779709837854729,0.005128361020387939,0.00675886957300414,0.004488765678008591,0.14493196902857974,3.9478200000000005e-09,4.3039712999999997e-10,5.426099e-07,2.503062e-06
391,42,1,5,50,True,10000,1000,10,100,100,False,100000,128,False,10,2113.340362713003,3.426564884997788,0.0033081611934181188,0.0018345601107114062,0.015089976915438758,0.01516971013386922,0.011275495312073402,0.13113242735428576,4.3276818e-09,8.062734400000001e-10,1.379897e-07,2.8037641000000004e-06
392,43,2,5,50,True,10000,1000,10,100,100,False,100000,128,False,10,2105.1264869060033,3.123568035000062,0.0020832955340097884,0.0014641046121898749,0.008910077938159094,0.009332627387359363,0.007944134277410374,0.11899147652475284,6.482566999999999e-09,3.7412892000000003e-10,3.5611419e-07,4.4088692e-06
393,44,3,5,50,True,10000,1000,10,100,100,False,100000,128,False,10,2122.831656577997,2.617458415996225,0.0025281188997270145,0.0014806087079215508,0.011704716214259253,0.011597025677981385,0.0087696935377347,0.10804396454510634,4.0519529999999996e-09,2.2816112000000002e-10,7.2048735e-08,1.8394146000000001e-06
394,45,4,5,50,True,10000,1000,10,100,100,False,100000,128,False,10,2159.251143104004,3.186706119995506,0.004276079496815101,0.002385138902715018,0.018924537108092276,0.02090409399379599,0.01488453157655478,0.18116956535992568,1.9569175e-09,8.4642465e-10,4.2186429e-07,3.7571112e-06
395,46,5,5,50,True,10000,1000,10,100,100,False,100000,128,False,10,2187.2999631139974,2.76019865499984,0.00278100474523115,0.0017620478217492122,0.010627445450703515,0.013943026663468302,0.01059773986627834,0.14731488846628116,1.8159819e-09,2.755168e-10,5.5691424e-07,3.6948766000000002e-06
396,47,6,5,50,True,10000,1000,10,100,100,False,100000,128,False,10,1755.96952499,2.435466498000096,0.0018129747672032282,0.0011892976735104947,0.00740778298835898,0.01040175637371622,0.007146040234909502,0.11755531726466373,6.6288672e-09,4.6668047e-10,3.7926122e-07,2.997321e-06
397,48,7,5,50,True,10000,1000,10,100,100,False,100000,128,False,10,1762.6086690210004,2.704415893999794,0.000930202089328268,0.0007355707214919233,0.004007912907900146,0.004111449695360639,0.003372669598340168,0.11785238681422427,3.8889745e-09,2.1563261e-10,3.4638571999999995e-07,2.4165403999999997e-06
398,49,8,5,50,True,10000,1000,10,100,100,False,100000,128,False,10,1774.7558573339993,2.1355823090007107,0.0017964835831237186,0.0013267596690645445,0.006002409772683626,0.008892394457434482,0.007407877580788494,0.08579931877939151,3.3010625e-09,3.6053185e-10,1.8313790000000002e-07,3.0253033999999997e-06
399,50,9,5,50,True,10000,1000,10,100,100,False,100000,128,False,10,1789.727775411,2.425944743999935,0.001350908332290657,0.001130865703332232,0.0045070273020880736,0.00582104411177084,0.005446476408335637,0.1244324269184296,7.2865953e-09,1.3012544e-09,3.9822247999999997e-07,3.5579286999999998e-06
400,1,0,5,50,True,10000,1000,10,3,1,False,100000,128,False,10,1557.9063348490001,2.231467597999881,0.0021398659457289872,0.0016862371349509132,0.008021118417237905,0.0077240704674025554,0.00814159740576848,0.06741847567866333,1.7357689e-08,2.4512245e-08,1.2605665000000001e-08,1.1024686e-06
401,2,1,5,50,True,10000,1000,10,3,1,False,100000,128,False,10,1558.371121599,2.221115958000155,0.006332290623701204,0.0029397960484066057,0.03141282809646903,0.029665533322973277,0.01925251915152455,0.2668007050947643,8.155376e-09,6.4833756e-09,3.0860264e-08,9.246625999999999e-07
402,3,2,5,50,True,10000,1000,10,3,1,False,100000,128,False,10,1574.49881486,2.355134540999643,0.0013562853968685541,0.0010828986686895806,0.002798157110665944,0.0035400844467390518,0.004453193169064808,0.023950238755445552,7.429869e-08,1.7814761e-08,1.1994087e-08,9.3976837e-07
403,4,3,5,50,True,10000,1000,10,3,1,False,100000,128,False,10,1560.3869706639998,2.2834291649996885,0.0013487175997617382,0.0011514914847071708,0.003870116844628957,0.004233519185535829,0.005148873622876181,0.03053960050987503,5.436993e-08,1.3784347e-08,7.4083273e-09,1.2153678000000001e-06
404,5,4,5,50,True,10000,1000,10,3,1,False,100000,128,False,10,1565.4407233780003,2.1617057919993385,0.0019332251532612392,0.00145358361913451,0.008393051400636342,0.007065685560156734,0.00685597128769011,0.06824006610224731,3.662e-08,2.9112973e-08,1.5321211e-08,1.7800236000000002e-06
405,6,5,5,50,True,10000,1000,10,3,1,False,100000,128,False,10,1563.5757282610002,2.2896902700013015,0.0027364362792202854,0.0015532285167137283,0.012005987891276465,0.013311730113174398,0.009478421941008562,0.11544686142620986,1.6515747e-08,2.7645744999999996e-08,4.6675630000000005e-09,7.017692e-07
406,7,6,5,50,True,10000,1000,10,3,1,False,100000,128,False,10,1583.6632160200006,2.4405509259995597,0.0014830575222696029,0.001116213233821274,0.003484211386962588,0.0034418981464483626,0.004306045444551813,0.03379076419459537,6.231462000000001e-08,1.3466739999999999e-08,2.9642274e-08,1.1486975e-06
407,8,7,5,50,True,10000,1000,10,3,1,False,100000,128,False,10,1586.9730735110006,2.2600746400003118,0.0009386959261306982,0.0006988585797175261,0.003525424131472693,0.0037238418220421616,0.0035250452177104387,0.033906522889564084,1.0275439e-08,8.554503000000002e-09,2.4484212000000004e-08,5.204649000000001e-07
408,9,8,5,50,True,10000,1000,10,3,1,False,100000,128,False,10,1595.7361904609988,2.8266341159996955,0.0031008581249369225,0.0016573137335270072,0.01547335399063407,0.01454513354736778,0.010175817168498899,0.13586098303360705,1.7759037e-08,1.9881773999999996e-08,3.2881328e-08,9.556902e-07
409,10,9,5,50,True,10000,1000,10,3,1,False,100000,128,False,10,1596.3592293700003,2.2602417019988934,0.001812336089821051,0.0013878273690580633,0.006979960331042395,0.00580232664894417,0.006064296316818523,0.060246844819288325,2.2410386000000004e-08,1.6455296000000002e-08,1.2728516e-08,1.3456116e-06
410,11,0,5,50,True,10000,1000,10,3,3,False,100000,128,False,10,1592.646167424,2.2714540359993407,0.002678166880822352,0.001789749163246815,0.012876781949122534,0.011720494640277001,0.009606021011786352,0.11562759031815295,2.8818507000000003e-08,8.737132e-09,1.831473e-08,1.0183825000000001e-06
411,12,1,5,50,True,10000,1000,10,3,3,False,100000,128,False,10,1603.6108699750002,2.3604067800006305,0.0005028572572751667,0.00037691796411789185,0.0030012349503475977,0.0017600126006982629,0.0017874365201493857,0.02085515450617914,1.3052238999999998e-08,4.4863615e-09,2.2095588e-09,5.716545e-07
412,13,2,5,50,True,10000,1000,10,3,3,False,100000,128,False,10,1615.091409108998,2.895962425001926,0.003070801607687519,0.0021623562051182603,0.012544798978884802,0.01400368395911433,0.012165743239390769,0.11681896034893935,9.027982000000002e-08,8.49709e-09,2.2782887e-08,1.3520266e-06
413,14,3,5,50,True,10000,1000,10,3,3,False,100000,128,False,10,1616.9887756669996,2.3274848479995853,0.0023139828284855527,0.0018299616931704984,0.002279249269607847,0.005180684926885879,0.006793626223110656,0.04337220587321955,6.233648e-08,1.2349552e-08,1.12828955e-08,1.6352228999999999e-06
414,15,4,5,50,True,10000,1000,10,3,3,False,100000,128,False,10,1616.3052127990013,2.4450982749985997,0.0025149610567919522,0.0017438472265463,0.012257459887583838,0.010451691364904571,0.008984920621812286,0.10580355276627307,1.829684e-07,2.6389324e-09,5.6550010000000003e-08,2.7051412e-06
415,16,5,5,50,True,10000,1000,10,3,3,False,100000,128,False,10,1623.5643511480012,2.2685500910010887,0.0007243795765854012,0.0005668444070529713,0.0019998365431896925,0.003930738523149705,0.003211867312371857,0.032734155065468507,1.7119584e-08,5.7957967e-09,1.4304277000000001e-08,7.6931275e-07
416,17,6,5,50,True,10000,1000,10,3,3,False,100000,128,False,10,1624.6005199630017,2.2929137850005645,0.002872875108210924,0.0019582506279888115,0.011915934182189059,0.013016603417446222,0.010626365873102119,0.12336760346112197,7.363314999999999e-09,1.8785686e-09,1.298828e-09,5.528269e-07
417,18,7,5,50,True,10000,1000,10,3,3,False,100000,128,False,10,1626.0598293740004,2.333484662001865,0.0041906911822485226,0.0026033135404523026,0.019524264142661063,0.018833844164226815,0.014615197016043495,0.18190985504803603,1.8210103e-07,4.853252999999999e-09,1.1889948e-07,1.9976669999999997e-06
418,19,8,5,50,True,10000,1000,10,3,3,False,100000,128,False,10,1617.5684158939985,2.2043823519998114,0.0037837351148505213,0.001870140003983914,0.016321199939398734,0.01851856369793266,0.01227297912800873,0.17260985058294231,2.8820626e-09,6.0155103e-09,1.8702276999999997e-08,5.197134000000001e-07
419,20,9,5,50,True,10000,1000,10,3,3,False,100000,128,False,10,1524.933708614,2.0607133720000093,0.001594050710601828,0.0012410545149605828,0.006553383841966298,0.005976854563541562,0.006030259349783137,0.053406138947706294,4.1666949999999996e-08,9.0776275e-09,3.060798e-08,1.2541641000000002e-06
420,21,0,5,50,True,10000,1000,10,3,10,False,100000,128,False,10,1540.9568155359998,2.0619623560000946,0.0011988199101963938,0.0009145146602135548,0.0033803567455306105,0.0048895139543298285,0.004555626111353543,0.050680507552263165,8.249606e-09,1.0165313e-09,3.3376721e-09,6.063289e-07
421,22,1,5,50,True,10000,1000,10,3,10,False,100000,128,False,10,1540.803968312,2.148179927000456,0.0023968789832344507,0.0015662056533611388,0.011297780403216467,0.010820293237343143,0.008531433206417085,0.10782008949932997,5.757346599999999e-08,3.563472e-09,2.2822032e-08,1.4773473e-06
422,23,2,5,50,True,10000,1000,10,3,10,False,100000,128,False,10,1546.453884554,2.2199259839999286,0.0014446227431376807,0.0010886074929347478,0.006608861812670813,0.005740973886760859,0.005488211339823572,0.057514091065626216,4.0715676e-08,5.7218874e-10,1.5854200000000002e-08,1.7252213e-06
423,24,3,5,50,True,10000,1000,10,3,10,False,100000,128,False,10,1557.079800081,2.309093349998875,0.0017780331991232056,0.001485933113435083,0.004814686551545766,0.004718646151490269,0.0060681142255986946,0.038729755539171906,1.2625343e-08,3.0191036e-10,9.684094000000001e-09,6.978875999999999e-07
424,25,4,5,50,True,10000,1000,10,3,10,False,100000,128,False,10,1554.3619291619998,2.187761078999756,0.0006638030398472685,0.000430216820018086,0.004879268184159902,0.0031366006116545463,0.0022681698212108593,0.03919991697716019,6.412592e-08,1.970867e-09,1.3024944999999998e-08,8.478949e-07
425,26,5,5,50,True,10000,1000,10,3,10,False,100000,128,False,10,1561.2293109900002,2.1165388760000496,0.0035052175236050206,0.0020393167031874356,0.014866817125399695,0.01676303208929454,0.012323172930141868,0.14552645367132122,2.6289086e-08,3.8590566e-09,7.4197253e-09,6.748878000000001e-07
426,27,6,5,50,True,10000,1000,10,3,10,False,100000,128,False,10,1573.7230106689985,2.1337122059994726,0.002152592954345595,0.0016484293084297753,0.005588474050019887,0.006476736850118356,0.00722929237489242,0.047087569764356685,1.8386473000000002e-08,2.9194909e-09,5.3173523e-09,1.059315e-06
427,28,7,5,50,True,10000,1000,10,3,10,False,100000,128,False,10,1573.108151696999,2.242730792000657,0.004441187626578686,0.002648870265120429,0.020777005085070716,0.019985855030597972,0.015084102326313404,0.18625694100079482,2.0837626e-07,8.517807e-10,1.2601699999999998e-07,2.6092362000000004e-06
428,29,8,5,50,True,10000,1000,10,3,10,False,100000,128,False,10,1576.6874835520011,2.1413699360018654,0.0028328841874883464,0.0018671004751916547,0.01259792129769799,0.01266176869627111,0.01027192332525893,0.12020164314923232,3.4482852e-08,2.8053477e-09,2.8512298e-08,8.9380666e-07
429,30,9,5,50,True,10000,1000,10,3,10,False,100000,128,False,10,1586.2284291830001,2.262008458001219,0.001909266722700901,0.0014893303387153811,0.006351840592406344,0.007896736385933606,0.007654794663787038,0.06710415665326064,1.1907244e-07,2.9338618e-09,3.7988077000000004e-08,1.1402575000000001e-06
430,31,0,5,50,True,10000,1000,10,3,30,False,100000,128,False,10,1597.7727421189993,2.235824537998269,0.0011394787069932111,0.0008564353485630273,0.0068819097428070575,0.004427651010305653,0.004180658544556468,0.05294880117820999,7.584632e-09,1.0324785e-10,8.998961e-09,4.881435e-07
431,32,1,5,50,True,10000,1000,10,3,30,False,100000,128,False,10,1596.6328060150008,2.468434761001845,0.001280163022621265,0.0010223062963883496,0.0037092998788847975,0.005197899029837018,0.0049920967763275636,0.05354016107694104,3.57678e-08,5.407798e-10,5.3628253e-09,6.7845946e-07
432,33,2,5,50,True,10000,1000,10,3,30,False,100000,128,False,10,1608.996047378001,2.2916714919992955,0.0022927375572639338,0.0018311942891427646,0.006815138587077246,0.00809948198018783,0.008511209590467087,0.06252056707901721,9.659710000000001e-08,5.1318183e-10,2.177147e-08,1.277957e-06
433,34,3,5,50,True,10000,1000,10,3,30,False,100000,128,False,10,1616.257267301,2.3185890870008734,0.0022874590552212763,0.001797537246413699,0.009485501178820716,0.008189085765445888,0.008339974466024148,0.08191432528803833,1.913975e-08,3.0205025e-10,9.28665e-09,8.8264227e-07
434,35,4,5,50,True,10000,1000,10,3,30,False,100000,128,False,10,1612.983525497999,2.3509590969988494,0.001695462249517751,0.000899375672863939,0.009330438747857717,0.00794170914905262,0.005625123516677703,0.07750453524897583,1.4114360999999999e-08,7.9433106e-11,1.4659717e-08,5.265031999999999e-07
435,36,5,5,50,True,10000,1000,10,3,30,False,100000,128,False,10,1625.4374675579966,2.253617653001129,0.0012303235955757527,0.0009196660471553175,0.004509199282539678,0.00401595785898454,0.00419065011502038,0.058833462227267486,8.280438999999999e-08,2.0768935e-10,9.401746000000002e-08,1.6878947e-06
436,37,6,5,50,True,10000,1000,10,3,30,False,100000,128,False,10,1623.8712150319989,2.2617631739994977,0.0009035307807420245,0.0007295309875070113,0.0024137864726025415,0.0024436117521550865,0.003009532661145744,0.026328977924453767,1.3356866000000002e-08,8.596062e-10,1.9693060000000002e-08,7.888486000000001e-07
437,38,7,5,50,True,10000,1000,10,3,30,False,100000,128,False,10,1639.208814214002,2.2702618620023713,0.0023966023374352983,0.0015758436413347537,0.011971237435792592,0.011108712904085124,0.009358845847608922,0.09381618075678833,5.0964303e-08,8.6245394e-10,4.0847172999999994e-08,1.9827385e-06
438,39,8,5,50,True,10000,1000,10,3,30,False,100000,128,False,10,1632.6953510639978,2.3097617919993354,0.0037661408693995834,0.0025232130376649214,0.018733102211077796,0.0166158870326032,0.013473768744039272,0.16770750631851916,1.0194732e-07,1.8759918e-09,1.06732976e-07,3.3074707e-06
