,ID,random_seed,number_layers,number_units,LAA,number_res,number_ub,weight_values_ic,weight_values_ub,weight_values_lb,ALR,iterations,batch_size,RAR,new_residual_points,time_Adam,time_BFGS,theta_L2_relative_error,theta_abs_relative_error,theta_max_error,psi_L2_relative_error,psi_abs_relative_error,psi_max_error,loss_ub,loss_lb,loss_ic,loss_res,number_weight_parameters
283,4,3,3,30,True,10000,1000,10,10,10,False,100000,128,False,10,2063.3222110589995,1.8125300949996017,0.0065804876916541345,0.004633312185242532,0.032713455781484935,0.0306415954621079,0.02464634267985809,0.32337341732670777,8.4287414e-08,5.8436797e-08,1.4652413e-06,2.281013e-05,1890
284,5,4,3,30,True,10000,1000,10,10,10,False,100000,128,False,10,2083.9053445150003,91.98038831300073,0.0008432063048858274,0.0006949774660371871,0.0024679480053472203,0.0031844395941718023,0.00331911988876689,0.03369468150721744,2.6141167000000003e-08,8.187459e-09,2.7366092e-08,1.2863942e-06,1890
285,6,5,3,30,True,10000,1000,10,10,10,False,100000,128,False,10,2063.4582412080017,1.9707322859994747,0.005985839765487884,0.00375612244860079,0.0278410642375726,0.032100145654602855,0.02159888583815971,0.3784924569019501,6.04181e-08,3.876445e-08,3.0660099e-06,2.1946726e-05,1890
286,7,6,3,30,True,10000,1000,10,10,10,False,100000,128,False,10,2086.9606138870004,1.8636418739988585,0.005953199920838129,0.0035897165323022853,0.025731665088982614,0.03124912391790458,0.022270304047060402,0.3116084974605089,1.4504970000000002e-07,1.2900774e-08,1.0972607e-06,5.6520010000000005e-06,1890
287,8,7,3,30,True,10000,1000,10,10,10,False,100000,128,False,10,2149.1241310039986,1.8818390820015338,0.001987980402803816,0.001338853820478937,0.013232744965853027,0.01142475615240144,0.007699268225347948,0.328612429130954,1.2133921000000002e-07,2.3697127999999998e-08,2.400678e-06,1.1539541999999998e-05,1890
288,9,8,3,30,True,10000,1000,10,10,10,False,100000,128,False,10,2196.3626132229983,2.005576851999649,0.008786564772185618,0.0062003641924291185,0.04059801779701838,0.04228144357906916,0.03388934119841011,0.4043084944291615,4.023112e-08,2.8983854e-08,2.1347227999999998e-06,1.3535137e-05,1890
289,10,9,3,30,True,10000,1000,10,10,10,False,100000,128,False,10,2208.900722743998,1.804856122998899,0.005349884618721536,0.00318531385994425,0.02407750208601478,0.028502747187141245,0.01942532367553479,0.29650777991595323,4.4421735999999994e-08,1.4874431000000001e-08,1.0302655e-06,6.04328e-06,1890
290,11,0,3,40,True,10000,1000,10,10,10,False,100000,128,False,10,2224.272419416,1.8233694869995816,0.005995329355824155,0.0030198681956898196,0.031692934855963084,0.03298185191445862,0.020799591723243766,0.3420824373765492,5.0813202999999995e-08,6.251031e-09,1.2102773000000001e-06,5.8803835e-06,3320
291,12,1,3,40,True,10000,1000,10,10,10,False,100000,128,False,10,2255.5379560149995,2.383464558999549,0.00521135758729187,0.0033772634050245045,0.024070513120571985,0.026753617909869697,0.019749788746550985,0.259806339104796,6.90859e-08,1.0017406999999999e-08,1.241539e-06,6.442393400000001e-06,3320
292,13,2,3,40,True,10000,1000,10,10,10,False,100000,128,False,10,2403.4328507360005,88.28467899799944,0.0010341028932543195,0.0008303645454401451,0.0030753494587737185,0.0037562540261002167,0.004038747005804288,0.027408261826734615,1.4129763000000002e-08,4.9504685e-09,1.20036105e-08,8.8531806e-07,3320
293,14,3,3,40,True,10000,1000,10,10,10,False,100000,128,False,10,2536.3402529139967,1.8789666410011705,0.004915079002926846,0.002743276487617739,0.022031036839033458,0.026416655369025543,0.01744115920681225,0.2399763615752608,3.6502254e-08,3.4935027e-08,1.0492100000000001e-06,5.162000000000001e-06,3320
294,15,4,3,40,True,10000,1000,10,10,10,False,100000,128,False,10,2782.8850877410005,2.5872602379968157,0.002307991312208363,0.0017823278169456281,0.009642690155805878,0.009996312968787262,0.008572240684382516,0.2495850148090546,2.6184352000000003e-07,1.3983193e-08,1.2204991000000001e-06,6.4788364000000005e-06,3320
295,16,5,3,40,True,10000,1000,10,10,10,False,100000,128,False,10,2917.367490290999,2.4170766410024953,0.0014273229607770924,0.0011419068316194279,0.0068910193780081785,0.007358150654359963,0.005982108233757508,0.18448124550668643,2.4643344e-07,2.2509345e-08,7.394214000000001e-07,6.924772e-06,3320
296,17,6,3,40,True,10000,1000,10,10,10,False,100000,128,False,10,3065.1520733399957,2.583229075993586,0.006980267372835092,0.0043631955090832055,0.03246791444733271,0.03591478294957392,0.026337366742357014,0.3391517962022328,2.921589e-08,2.262956e-08,1.5947138e-06,1.18377475e-05,3320
297,18,7,3,40,True,10000,1000,10,10,10,False,100000,128,False,10,3048.0494337249984,2.489055564001319,0.002746604661646552,0.0019342192101721046,0.012339152131380371,0.013119571973009846,0.009708938007370833,0.30951796196786807,7.986704e-08,3.0181365000000005e-08,2.1680476e-06,1.0906523e-05,3320
298,19,8,3,40,True,10000,1000,10,10,10,False,100000,128,False,10,3057.5717831369984,115.29693746699922,0.0031718201756607547,0.0017546945884735303,0.011444625354788851,0.016709774942318477,0.011244071185684967,0.14606822596824465,1.1641308999999999e-08,3.6897692e-09,3.4652494e-08,1.5574677e-06,3320
299,20,9,3,40,True,10000,1000,10,10,10,False,100000,128,False,10,1304.484757,1.23637534,0.004245945036,0.002963030071,0.01592980046,0.02130416098,0.016478261,0.2385328832,5.9381943e-08,6.7545987e-09,1.2104551e-06,5.25677e-06,3320
300,1,0,3,30,False,10000,1000,10,10,10,False,100000,128,False,10,1215.5064989349999,1.2082388109997737,0.013242877774632612,0.01101566621075911,0.0449638289549964,0.043882782172052624,0.048370117173049614,0.84239683770029,2.2083836e-06,1.3976265e-07,3.3616325e-05,0.00026787387,1890
301,2,1,3,30,False,10000,1000,10,10,10,False,100000,128,False,10,1213.8206285049996,1.2154543299993747,0.01052696382464711,0.008303455846003045,0.034971363578142456,0.04561075317802208,0.042724234532141046,0.7071238579639618,7.3542133e-06,2.2855595e-07,2.0630272e-05,0.00012335328,1890
302,3,2,3,30,False,10000,1000,10,10,10,False,100000,128,False,10,1211.8515653470004,107.79547202400045,0.006059879754209268,0.004889584558708762,0.018940342292333934,0.019699705045303807,0.021983304961303653,0.16880021519352906,3.3921796999999996e-08,1.02873685e-07,3.1388106e-07,1.3664617000000001e-05,1890
303,4,3,3,30,False,10000,1000,10,10,10,False,100000,128,False,10,1223.682205702,96.92830830999992,0.0013821086626583468,0.0011046422181206067,0.0016833628530769362,0.004668462135588968,0.0050719442049943775,0.050754722934829744,1.9531834e-08,9.377501000000001e-09,8.774785000000001e-08,3.7342165e-06,1890
304,5,4,3,30,False,10000,1000,10,10,10,False,100000,128,False,10,1231.2619455519998,106.73607228800029,0.006695658619001028,0.005526314704551578,0.019105878344456567,0.023453086350064718,0.024620977084843232,0.1992897356553578,5.725519e-08,3.984080000000001e-08,6.1127525e-07,8.8979195e-06,1890
305,6,5,3,30,False,10000,1000,10,10,10,False,100000,128,False,10,1232.6090072180004,72.25851108000097,0.010706495044399284,0.008106059089359617,0.042413321957136485,0.04668088656525237,0.04070017480891782,0.4827358091874623,6.177978e-08,7.582583e-08,7.711225e-07,1.5231529e-05,1890
306,7,6,3,30,False,10000,1000,10,10,10,False,100000,128,False,10,1298.6981853149991,87.84276810399933,0.008585160611376248,0.006600288276596641,0.030496863350416514,0.03291855117491489,0.03105600158320763,0.2973931831805896,2.1373739999999997e-07,4.8432007000000005e-08,1.3656218000000002e-06,3.7223876e-05,1890
307,8,7,3,30,False,10000,1000,10,10,10,False,100000,128,False,10,1276.3974415360008,101.52106035399993,0.003465583396306214,0.002860117974463154,0.011144798866192712,0.012218045506645006,0.013258358962110152,0.10705607781844373,2.3617925e-08,2.0185880000000004e-08,2.112371e-07,7.213573e-06,1890
308,9,8,3,30,False,10000,1000,10,10,10,False,100000,128,False,10,1251.7803407379997,93.43200270899979,0.0050828601326769985,0.003572491706351668,0.02353039167835841,0.021676616381297458,0.018363637362331865,0.22308478779484742,2.5879597000000005e-08,9.522803999999998e-08,3.4605371999999995e-07,7.757011e-06,1890
309,10,9,3,30,False,10000,1000,10,10,10,False,100000,128,False,10,1264.6773406430002,0.9131289040014963,0.01004881262931359,0.00793058408857311,0.03214723590403967,0.030274556086274572,0.033992891193313654,0.6653240742572968,4.6261534e-06,4.7670537e-07,1.6162687e-05,0.00011676393,1890
310,11,0,3,40,False,10000,1000,10,10,10,False,100000,128,False,10,1223.5190295880002,82.56568995899943,0.00381317009650462,0.0023587446161118125,0.01741495449766639,0.02104385185186064,0.015101313094064747,0.19539589103045518,3.2903557e-08,1.4501693e-07,1.4532428e-07,5.369934e-06,3320
311,12,1,3,40,False,10000,1000,10,10,10,False,100000,128,False,10,1239.9922808350002,111.52186245000121,0.005161380654111027,0.0038804094650764665,0.019255099520231578,0.017997655658459684,0.017865363526069943,0.17247972912480347,3.094256e-08,2.1879755000000003e-08,2.3033363e-07,9.526506e-06,3320
312,13,2,3,40,False,10000,1000,10,10,10,False,100000,128,False,10,1245.3398933419994,1.119383821998781,0.011650964283337936,0.009077435214996512,0.03626886728793555,0.05260273504937469,0.048627518584659454,0.7257574620136444,7.306815000000001e-07,1.14788584e-07,1.8379944e-05,0.00023786955,3320
313,14,3,3,40,False,10000,1000,10,10,10,False,100000,128,False,10,1228.1596969349994,88.86260731700168,0.0018977174779815143,0.001580816827995451,0.002248795720904251,0.0065199245514734805,0.007120862628877745,0.06268924174891666,2.9106109999999998e-08,1.6338491e-08,1.338531e-07,3.2823027000000004e-06,3320
314,15,4,3,40,False,10000,1000,10,10,10,False,100000,128,False,10,1242.4487863590002,82.78692532100104,0.008127633413955471,0.006343147939174366,0.030845177993322703,0.03448180055358044,0.031689317010609515,0.33578985581832166,1.6555889e-07,5.86875e-08,7.127418399999999e-07,7.9759775e-06,3320
315,16,5,3,40,False,10000,1000,10,10,10,False,100000,128,False,10,1232.7609704429997,75.10122533300091,0.004382601177381785,0.0033014279463084036,0.01850119017079005,0.018005551630900316,0.016464940957046315,0.16450629658390992,2.7828043999999997e-08,2.5296187999999997e-08,3.0735259999999996e-07,5.9920644e-06,3320
316,17,6,3,40,False,10000,1000,10,10,10,False,100000,128,False,10,1239.1331781629997,105.09360608799761,0.004025338772197172,0.0033701627595942845,0.008568513297058988,0.012772693023636874,0.014446468221127712,0.11586349290982678,2.1792486e-07,2.3251082999999998e-08,2.556363e-07,4.2836130000000005e-06,3320
317,18,7,3,40,False,10000,1000,10,10,10,False,100000,128,False,10,1242.6500388649984,86.82779674099947,0.00188655798310765,0.0015302156854343964,0.001394446156150364,0.004716996264865986,0.006215155309498713,0.029658493381607087,3.810901799999999e-08,2.246556e-08,3.4157505e-08,2.1238922999999997e-06,3320
318,19,8,3,40,False,10000,1000,10,10,10,False,100000,128,False,10,1237.8550728909977,95.94832245200087,0.002529404327532212,0.0014332152752429203,0.012382331297545401,0.013001382605535064,0.009341443618527344,0.1220152932804579,1.7938076e-08,1.0920106e-08,4.0537756e-08,1.9968968e-06,3320
319,20,9,3,40,False,10000,1000,10,10,10,False,100000,128,False,10,1267.8958476609987,71.13851135399818,0.006419227131241489,0.005055953526948337,0.017544982656980845,0.018756524987523757,0.021262761299864416,0.16313896603276246,8.358513499999999e-08,6.539046599999999e-08,2.2968182000000001e-07,1.0915561000000001e-05,3320
320,1,0,3,50,True,10000,1000,10,10,10,False,100000,128,False,10,1289.759222396,1.2293765749998329,0.0025353709235688355,0.0014754454350746856,0.01158740837797645,0.013191134556555455,0.009153930203485133,0.1325032156306749,7.2356855e-08,5.2593445e-09,3.4711937e-07,1.7761031e-06,5150
321,2,1,3,50,True,10000,1000,10,10,10,False,100000,128,False,10,1317.8046081530001,1.6246867249997194,0.004768448514893807,0.002883164410651128,0.019701820484082117,0.02531417385153708,0.017500529602959825,0.2605236592182343,2.8990021e-08,3.3348653e-09,1.4473053e-06,5.785090299999999e-06,5150
322,3,2,3,50,True,10000,1000,10,10,10,False,100000,128,False,10,1336.2596225680004,34.767899248000504,0.001429112114720499,0.001206866975241995,0.004067686072270288,0.0049293725109017805,0.005197652657461165,0.09027284083949283,5.0219842999999995e-08,8.242341000000001e-09,1.6364812e-07,2.9507549999999996e-06,5150
323,4,3,3,50,True,10000,1000,10,10,10,False,100000,128,False,10,1349.9010528010003,1.6966951940003128,0.003605964226242504,0.0021266975323554036,0.017493350133444163,0.0185791657949005,0.013228120187653722,0.22299538277475284,2.3024884000000001e-07,1.1926145000000002e-08,1.0606017e-06,6.1162509999999995e-06,5150
324,5,4,3,50,True,10000,1000,10,10,10,False,100000,128,False,10,1366.4828774360003,1.6860033390003082,0.003226296932110166,0.001812702656127558,0.015753817430416955,0.01723577130078513,0.011599590233571296,0.1856525959858124,1.2015289e-07,1.3010638e-08,8.051464399999999e-07,4.392281e-06,5150
325,6,5,3,50,True,10000,1000,10,10,10,False,100000,128,False,10,1386.0949180970001,1.5630627409991575,0.003848904674318393,0.0027662234247471593,0.013154474093766244,0.01823169791422741,0.01504959785658102,0.20988951348153995,1.7983683999999996e-08,1.8350821e-08,1.0001608e-06,4.815324e-06,5150
326,7,6,3,50,True,10000,1000,10,10,10,False,100000,128,False,10,1403.7755711500013,1.4630437420000817,0.0013807373597936096,0.0011341935588493706,0.007956601414980224,0.00651852273307229,0.005436715491883441,0.21019778870431827,2.653489e-07,5.5055187e-09,8.8840136e-07,7.871085e-06,5150
327,8,7,3,50,True,10000,1000,10,10,10,False,100000,128,False,10,1420.4762965190002,1.6621009800001048,0.005923785911212112,0.0030152476196358127,0.02883657502261819,0.03242795174768556,0.02031422304437932,0.33122486289324815,3.0554972e-08,2.6385387e-09,8.304540400000001e-07,2.6195209999999996e-06,5150
328,9,8,3,50,True,10000,1000,10,10,10,False,100000,128,False,10,1445.8813233909987,1.6195916890010267,0.004673896194067468,0.002549256741002171,0.023313311562086436,0.024938766845542103,0.016533870745797433,0.23567455659346814,8.282687e-08,5.4800884e-09,7.028457e-07,3.1038119999999997e-06,5150
329,10,9,3,50,True,10000,1000,10,10,10,False,100000,128,False,10,1451.3116550039995,1.6660522490001313,0.0044002375284555835,0.002189630271025345,0.019329142763466867,0.024049612742866756,0.015078069052750163,0.24071688968195026,4.788983999999999e-08,1.2959368e-08,7.470676e-07,2.8191482e-06,5150
330,11,0,3,60,True,10000,1000,10,10,10,False,100000,128,False,10,1482.1498713620003,1.4904442049992213,0.001254512578715596,0.0009580079084091878,0.005496747527422241,0.005900268956833103,0.004642364713027943,0.14980111740915225,1.1363279400000002e-07,2.5370515e-09,4.9894203e-07,4.3826512e-06,7380
331,12,1,3,60,True,10000,1000,10,10,10,False,100000,128,False,10,1495.773295316998,1.834839198996633,0.0018099986274307958,0.0013452767489033127,0.006206366226820914,0.008038804542956145,0.006890073982233133,0.14911947869150088,5.1072404999999996e-08,2.678902e-09,5.473870600000001e-07,2.254846e-06,7380
332,13,2,3,60,True,10000,1000,10,10,10,False,100000,128,False,10,1522.5760260310017,2.0890419249990373,0.0014281356547542127,0.0011630642911322098,0.006692744527162842,0.006535016983895608,0.005677667345419887,0.1796222748645966,2.8727544e-07,8.7089225e-09,6.990725999999999e-07,5.705233400000001e-06,7380
333,14,3,3,60,True,10000,1000,10,10,10,False,100000,128,False,10,1544.062464611001,1.6310648920007225,0.002533291785383659,0.0014803726766894295,0.014233487972338782,0.011902268821746873,0.008429219755152392,0.19584665917245792,2.0927669000000002e-07,2.0065972e-08,7.294271399999999e-07,6.7393944e-06,7380
334,15,4,3,60,True,10000,1000,10,10,10,False,100000,128,False,10,1565.9736912929984,1.7269052430019656,0.0013539058573427399,0.000981604697152349,0.004825271401705078,0.00669247203663536,0.005395393384660829,0.13266001366464542,9.115568e-08,9.821183000000001e-09,3.9218634000000003e-07,4.2663805e-06,7380
335,16,5,3,60,True,10000,1000,10,10,10,False,100000,128,False,10,1577.6634979230003,1.5334004989999812,0.004247984182797786,0.0026201003025790415,0.014728066518158944,0.02448214637207094,0.01708197093962814,0.21469603203622745,2.1342389999999997e-07,1.7029855e-08,9.301781e-07,5.987389599999999e-06,7380
336,17,6,3,60,True,10000,1000,10,10,10,False,100000,128,False,10,1570.3733702149984,1.3749038530004327,0.0015330506537907357,0.0011234060177484097,0.0058761955270987265,0.006834168165362271,0.006027677866697233,0.06695924424020694,1.684259e-08,1.8030236e-09,1.3337320000000002e-07,2.1353842e-06,7380
337,18,7,3,60,True,10000,1000,10,10,10,False,100000,128,False,10,1589.0741468179986,1.3632118850000552,0.00435007065957339,0.0022025430428896133,0.020227011910359277,0.024593345971355166,0.015785145941553624,0.2223166788621449,2.1767892e-07,1.1332368e-08,1.0411975e-06,6.691617e-06,7380
338,19,8,3,60,True,10000,1000,10,10,10,False,100000,128,False,10,1603.1753130819998,50.2628672719984,0.0024850530127838205,0.001360838815758802,0.011534216807036368,0.01234268521482021,0.008625243232553724,0.12140755337224896,1.1484504e-08,1.6364683e-09,1.8248757e-08,1.1315822e-06,7380
339,20,9,3,60,True,10000,1000,10,10,10,False,100000,128,False,10,1622.2861834939977,1.6328481549971912,0.004991937907395169,0.0030690213000665783,0.020965036942811044,0.025626093066944813,0.018221027868332115,0.2515785139400011,1.8693468e-08,5.028511999999999e-09,6.424108000000001e-07,3.0045937000000004e-06,7380
340,1,0,3,50,False,10000,1000,10,10,10,False,100000,128,False,10,1182.535149242,88.00108053600025,0.005647805744409428,0.0030729157579526744,0.03145357750370631,0.028436765446549897,0.019124572180257614,0.30729089207341187,3.8695703000000006e-08,7.575339e-08,1.0772367e-06,1.2852458999999999e-05,5150
